timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body,human-translation,B,translator,google-translation
1437674674820,Thu Jul 23 14:04:34 EDT 2015,98,950,1,0,-1,共乘精神應該要目的地相同，而不是像開計程車一樣在繞,,,,"Carpool spirit should be the same as the destination, rather than drive a taxi at around the same"
1437674831407,Thu Jul 23 14:07:11 EDT 2015,99,950,1,0,-1,應該擴大取締,,,,Ban should be extended
1437711758325,Fri Jul 24 00:22:38 EDT 2015,101,1052,1,0,-1,"我覺得 UberX 就是交通服務
需要職業商用乘客險或是可以另外制定險種 畢竟保險費用試算不同
",,,,"I think it is UberX Transport Services
Passengers need professional commercial insurance or may develop additional insurance Insurance Calculator different after all
"
1437711813443,Fri Jul 24 00:23:33 EDT 2015,102,1052,1,0,-1,"我覺得 UberX 不必要一定是黃色, 因為是屬於叫車服務, 所以也不必加上其他明顯的塗裝",,,,"I think UberX not necessarily have to be yellow, because it is part of a cab service, so it is not necessary to add other obvious Painting"
1437711891008,Fri Jul 24 00:24:51 EDT 2015,103,1052,1,0,-1,"我覺得 UberX 公司收取收續費, 必須對駕駛和乘客的品質和服務把關. 
也有必要承擔連帶責任.",,,,"I think UberX companies charge income renewals, the driver and passengers must be quality and service checks.
It is necessary to jointly and severally liable."
1437746645342,Fri Jul 24 10:04:05 EDT 2015,105,919,1,0,-1,我覺得uber是個好平台乘客可多一種搭乘的選擇而不是只有小黃而已。,,,,"I think it is a good platform for uber passengers can take one more choice, not just small yellow only."
1437808920399,Sat Jul 25 03:22:00 EDT 2015,107,1084,1,0,-1,我覺得 Uber X 的機制，在品質與安全上，對乘客的保障比一般計程車好,,,,"I think the mechanism Uber X is, in terms of quality and safety, protection of passengers better than the average taxi"
1437813650266,Sat Jul 25 04:40:50 EDT 2015,108,1089,1,0,-1,我覺得Uber x是國際化的app媒合乘客與司機的平台！今天台灣要融入國際化就要接受，而不是排擠！,,,,"I think Uber x is an international matchmaking app passengers and the driver of the platform! Today, Taiwan must accept to be involved in an international, rather than crowding out!"
1437967277228,Sun Jul 26 23:21:17 EDT 2015,110,1137,1,0,-1,我覺得只要乘車人選擇持有合格駕駛執照及合格車輛並有投保一定金額的乘客意外險。搭乘什麼車又有什麼差別?更何況，我們消費者不能選擇我們喜歡搭乘的交通工具來代步嗎?只要系統業者把關好，自然就不會被大眾淘汰，這也是為什麼現在已經有多數人選擇uber。請讓有心維護乘客安全及服務的平臺順利好好經營。,,,,"I think as long as people choose to travel and hold valid driver's license and vehicle eligibility have a certain amount of insured passenger accident insurance. What car ride what is the difference? What's more, we can not choose our consumers like to travel aboard the Jiaotonggongju it? As long as system operators checks good, people will be out of the public, which is why most people have now been selected uber . Let determined to safeguard passenger safety and service platform successfully good business."
1437968775638,Sun Jul 26 23:46:15 EDT 2015,112,1136,1,0,-1,"我覺得政府單位應該隨著時代及科技的進步來新增或修改法令規定，而不是一直用幾十年前制訂的法律來規範現在的商業行為。
也不應該給予特定族群特別的對待，應該開放競爭，讓不適任者改進或自然淘汰。",,,,"I think that government agencies should be with the times and the advancement of technology to add or modify the decree, not law has been used a few decades ago are now formulated to regulate business practices.
Should not be given special treatment specific groups, should be open to competition, so that does not apply to any person or improvement of natural selection."
1438040939686,Mon Jul 27 19:48:59 EDT 2015,113,1213,1,0,-1,我覺得共乘經濟的理念很好而且是預約性不像計程車氾濫反而影響交通還要國家補助浪費納稅人辛勞多元化社會讓市場去決定須求民主國家應該開放而不是愚昧的補助計程車造成國家負擔,,,,I feel very good idea and carpool economy is not as taxi reservation of flooding but also affect traffic state aid waste of taxpayers' hard pluralistic society must let the market decide to seek a democratic country should be open rather than ignorance of the taxi subsidy burden caused by the State
1438055957432,Mon Jul 27 23:59:17 EDT 2015,114,1234,1,0,-1,我覺得UBER提供了更便利及高品質的乘車環境,,,,I think UBER provides a more convenient and high-quality traveling environment
1438056021825,Tue Jul 28 00:00:21 EDT 2015,115,1234,1,0,-1,我覺得Uber提供了更便利及更高品質的乘車環境,,,,I think Uber provides a more convenient and higher quality traveling environment
1438056153693,Tue Jul 28 00:02:33 EDT 2015,116,1234,1,0,-1,我覺得Uber提供了更便利及更高品質的乘車環境。,,,,I think Uber provides a more convenient and higher quality traveling environment.
1438056255297,Tue Jul 28 00:04:15 EDT 2015,117,1270,1,0,-1,我覺得Uber提供了高品質的乘車環境,,,,I think Uber provides a high-quality traveling environment
1438057609888,Tue Jul 28 00:26:49 EDT 2015,118,1244,1,0,-1,"我覺得應該開放uber, 讓一般民ㄔㄨㄥ",,,,"I think we should open uber, so that the general public ㄔ ㄨ eng"
1438153961912,Wed Jul 29 03:12:41 EDT 2015,124,1937,1,0,-1,Uber是個很好的叫車平台及評價制度~有競爭才有進步,,,,"Uber is a very good platform cab and evaluation system - there is competition, there is progress"
1438154416466,Wed Jul 29 03:20:16 EDT 2015,125,1398,1,0,-1,不是uber不想合法，政府為了保護計程車業者，不願立法管理,,,,"Not uber do not want legitimate government in order to protect the taxi industry, do not want to manage legislation"
1438154954727,Wed Jul 29 03:29:14 EDT 2015,127,1960,1,0,-1,我覺得加入UBER需無肇事記錄及良民證才可以加入司機，這一點光是一般計程車或是個人計程車，警政署也未必可以每一台都掌握住動向或情況，最多就是路邊臨檢看看有無酒駕而已,,,,"I feel the need to join UBER no accident record and good citizenship certificate before they can join the drivers, which is usually just a personal taxi or taxi, the NPA may not be able to live each have mastered trends or circumstances, is up to the roadside to see rummage just to see whether drunk driving"
1438154989956,Wed Jul 29 03:29:49 EDT 2015,129,1960,1,0,-1,我覺得UBER乘客可以對司機評分，如果低於標準或是有客訴過多時可以隨時終止合作，大部份司機也是為了可以服務好讓客人乘座舒適並獲得好評分,,,,"I think UBER passengers can rate the driver, cooperation may be terminated at any time if sub-standard or a guest complained too much, most of the drivers but also for the service so that guests can ride comfort and get a good score"
1438155033741,Wed Jul 29 03:30:33 EDT 2015,130,1960,1,0,-1,我覺得搭乘時完全不用擔心身上太多的零錢或是找不開的金額鈔票，一來可以讓司機放心身上不用帶太多錢或是零錢，二來乘客也不用擔心帶不夠錢，三來司機也不用擔心在晚上被搶劫身上財物,,,,"I think nothing to worry about too much change when the body can not break or take the amount of money, one can rest assured that allow drivers who do not take too much money or coins, and secondly, passengers do not have to worry about with not enough money, three to drivers do not worry about being robbed him of property at night"
1438157020169,Wed Jul 29 04:03:40 EDT 2015,131,1248,1,0,-1,我覺得UBER比小黃優！,,,,I think the small yellow UBER than excellent!
1438160258938,Wed Jul 29 04:57:38 EDT 2015,132,1942,1,0,-1,我覺得有競爭才會有進步，政府可以針對uber哪裡不合法，需要改或討論的，我相信uber會去做，而不是一昧的禁止!而且以目前不管是司機或是乘客，我覺得肯定的人比否定的人多!希望政能重視這問題!謝謝,,,,"I think there is competition there will be progress, the government can not be legitimate for the uber where the need to change or discussed, I believe uber will do, rather than reimbursing ban! And whether it is the current driver or passenger, I feel sure more people than negative people! hope the government can pay attention to this problem! Thank you"
1438195599450,Wed Jul 29 14:46:39 EDT 2015,134,2354,1,0,-1,計程車的高收益，還要繼續漲價，實在有違市場分配法則。,,,,"High-yield taxi, but also continue to price increases, it is contrary to the law of the distribution market."
1438227483565,Wed Jul 29 23:38:03 EDT 2015,136,2389,1,0,-1,Uber是一個比計程車安全也方便的服務，應該要讓更新計程車的管理和營運方式，而不是墨守幾十年前的法規。,,,,"Uber is also a safe and convenient than a taxi service, should be updated to make the management and operation of the taxi, rather than clinging to a few decades ago regulations."
1438228490557,Wed Jul 29 23:54:50 EDT 2015,138,1476,1,0,-1,Uner只不過是用多餘的時間來賺取微薄的收入，黃牌不用繳交所得稅外還有補助，那麼我們上班族都是腦袋有問題？uber在遠也會來只要各人願意等，政府是該替所有人民想，不是替那些只會反對而不盡職的人說話。,,,,"Uner simply use the extra time to earn a meager income, yellow cards do not pay income taxes as well as subsidies, then we all head office workers have a problem? uber far will come as long as everyone is willing to wait, the government is for all the people want, not to speak for those who will oppose without due diligence."
1438861561241,Thu Aug 06 07:46:01 EDT 2015,142,2569,1,0,-1,不喜歡 Uber 的人，除了自己不坐，還應該可以要求立法叫大家都不能坐,,,,"Uber of people do not like, except they do not take, should also be required legislative told everybody not sit"
1439870576760,Tue Aug 18 00:02:56 EDT 2015,146,2746,1,0,-1,我覺得多元化的消費模式才是台灣人要學習的，平常半夜依舊會搭計程車，但白天看到計程車為了搶客硬是切進機車道，時常讓機車駕駛發生意外，這是公民教育問題，還是小黃司機因為太氾濫的搶客問題？政府根本沒在管理。,,,,"I think the diversification of consumption patterns is the people of Taiwan to learn, usually at night will still take a taxi, but the taxi during the day in order to see over customers literally cut into the locomotive tract, often let the locomotive driving accidents, it is civic education, or small yellow drivers over customers because of flooding problems too? The Government did not in management."
1439870632872,Tue Aug 18 00:03:52 EDT 2015,147,2801,1,0,-1,我覺得蠻好的！可以增進就業機會，叫不到計程車時也很方便,,,,"I feel just fine! When can improve employment opportunities, call less than a taxi is also very convenient"
1439870656193,Tue Aug 18 00:04:16 EDT 2015,148,2833,1,0,-1,至少他們比計程車乾淨，有禮貌，而且又便宜方便,,,,"At least they are cleaner than a taxi, polite, easy and cheap"
1439870688276,Tue Aug 18 00:04:48 EDT 2015,149,2812,1,0,-1,我覺得Uber的服務，不應受到既有利益者打壓，政府應更有彈性的開放，以增加競爭，並提升競爭者互相的服務品質，增進產生消費者，既有利益者，Uber三方的權益,,,,"I think the Uber service, should not be suppressed by vested interests, the government should be more flexible, open, in order to increase competition and improve service quality competition with each other, to promote the interests of consumers produce both stakeholders, Uber tripartite"
1439873546220,Tue Aug 18 00:52:26 EDT 2015,152,1798,1,0,-1,我覺得可以減少失業率兼做環保。,,,,I think we can reduce unemployment cater to environmental protection.
1439908241714,Tue Aug 18 10:30:41 EDT 2015,155,923,1,0,-1,UBER跟網拍或共乘網都一樣是資訊服務的媒合平臺 交通部根本沒資格管,,,,UBER shoot with the same network or carpool network is matchmaking platform Ministry of Transportation information services not qualified tube
1439919103371,Tue Aug 18 13:31:43 EDT 2015,158,2057,1,0,-1,我覺得小黃的素質參差不齊，Uber的出現，是一個良性的競爭，為什麼很多人改搭Uber，撇開費率問題，小黃該好好自我檢討！,,,,"I think the quality of the small yellow uneven, Uber turns out, is a healthy competition, why many people Gaida Uber, aside rate issue, the small yellow good self-review!"
1440043483856,Thu Aug 20 00:04:43 EDT 2015,163,2138,1,0,-1,服務佳，素質好，又便宜，供需皆益,,,,"Good service, good quality, cheap, supply and demand are beneficial"
1440644806736,Wed Aug 26 23:06:46 EDT 2015,166,3585,1,0,-1,不就是一個APP，不是什麼科技！,,,,"Is not a APP, not a science and technology!"
1440645335561,Wed Aug 26 23:15:35 EDT 2015,167,3585,1,0,-1,https://hk.news.yahoo.com/%E8%AD%A6%E6%89%AE%E5%AE%A2%E7%A0%B4uber%E7%99%BD%E7%89%8C%E8%BB%8A-%E6%8B%985%E5%8F%B8%E6%A9%9F-231200056.html,,,,https://hk.news.yahoo.com/%E8%AD%A6%E6%89%AE%E5%AE%A2%E7%A0%B4uber%E7%99%BD%E7%89%8C%E8%BB%8A-%E6%8B%985%E5%8F%B8%E6%A9%9F-231200056.html
1440670309407,Thu Aug 27 06:11:49 EDT 2015,168,3623,1,0,-1,台灣的人有多到需要如此多的車隊嗎？,,,,How to Taiwanese people need so many teams do?
1443414832365,Mon Sep 28 00:33:52 EDT 2015,175,2436,1,0,-1,Uber在台灣屬於新興服務業，目前在法令不明的情況下，業者及司機均遊走在法律邊緣或走法律漏洞的灰暗地帶; 主管機關可謂睜一隻眼，閉一隻眼。但長此以往，總不是辦法吧!政府機關應盡速制定法令，納入公權力管理及監督範疇，或依法行政及依法取締，如此業者.司機及乘客三方才有法律保障可言。,,,,"Uber belongs to the emerging service industries in Taiwan, currently under the Act are unclear, operators and drivers are lawyer your way around or go gray zone of legal loopholes; authorities described as an eye, close one eye. But the long run, it is not always the way! Government agencies enact laws and regulations as soon as possible, into the public power management and supervision areas, or administration according to law and banned by law, so the industry. Drivers and passengers of the three parties have a legal protection at all."
1443415664780,Mon Sep 28 00:47:44 EDT 2015,176,2436,1,0,-1,我是uber試駕的司機，對公司的管理非常失望!uber固然要向政府爭取合法化，但也保障及爭取司機的權益。本人新車遭酒醉乘客嘔吐穢物，為清理車身異味停業數日; 其後遭遇車禍，無緊急直撥電話，無人關心善後，事後僅告知先用自行保險，公司再設法。以上本人損失慘重，Uber可謂不聞不問!,,,,"I was uber test drive drivers, the management of the company is very disappointed! Uber course, would like to fight for the legalization of the government, but also to protect and fight for the rights of drivers. I was drunk passenger car vomit filth, to clean the body odor of business days; followed by a traffic accident, no emergency dial phone, no one concerned about the aftermath, afterwards only told to use their own insurance company to try again. I have more losses, Uber can be described as indifferent!"
